SAMPN,PERNO,PLANO,ACTNO,APURP,Act_Cat,LAT,LON,MODE,PNAME,place_type
649382,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00842265,-117.3674578,,,Other
649382,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00842265,-117.3674578,,,Other
649382,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00842265,-117.3674578,Auto/van/truck driver,,Other
649702,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.88436078,-117.8202497,Auto/van/truck driver,,Other
649702,1,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.88436078,-117.8202497,Auto/van/truck driver,,Other
649702,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.88436078,-117.8202497,Auto/van/truck driver,,Other
649743,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06032435,-117.1715551,Auto/van/truck driver,,Other
649743,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06032435,-117.1715551,,,Other
649743,3,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06032435,-117.1715551,Auto/van/truck driver,,Other
649755,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.11236588,-117.349467,,,Other
649897,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.64608442,-117.926812,,,Other
649987,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.85455069,-118.0962596,Auto/van/truck driver,,Other
650109,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96860088,-117.3937788,,,Other
650372,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14612375,-118.138311,Auto/van/truck driver,,Other
650679,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.4597404,-117.0867639,,,Other
650679,2,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.4597404,-117.0867639,Auto/van/truck passenger,,Other
651892,1,10,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14427116,-118.1049198,Auto/van/truck driver,,Other
651892,3,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14427116,-118.1049198,Auto/van/truck driver,,Other
652218,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04508627,-117.9289991,Auto/van/truck driver,,Other
652293,1,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.32241044,-118.8796823,Auto/van/truck driver,,Other
652357,5,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.433614,-117.421055,,,Other
652357,6,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.433614,-117.421055,,,Other
652907,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.096125,-117.435866,Auto/van/truck driver,,Other
653770,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.126689,-118.087771,,,Other
653770,1,9,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.126689,-118.087771,Auto/van/truck driver,,Other
653931,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0216207,-117.5123787,Auto/van/truck driver,,Other
653968,1,9,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.05895396,-118.2986611,Walk,,Other
653973,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.146698,-117.255269,"Local bus, rapid bus",,Other
654138,4,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.18122564,-118.3371365,,,Other
654367,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96968256,-118.1614897,,,Other
654367,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96968256,-118.1614897,Auto/van/truck driver,,Other
654393,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91559991,-118.1219939,,,Other
654393,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91559991,-118.1219939,Auto/van/truck driver,,Other
654393,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91559991,-118.1219939,,,Other
654393,2,6,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91559991,-118.1219939,Auto/van/truck passenger,,Other
654393,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91559991,-118.1219939,,,Other
654393,3,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91559991,-118.1219939,Auto/van/truck passenger,,Other
654393,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91559991,-118.1219939,,,Other
654393,4,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91559991,-118.1219939,Auto/van/truck passenger,,Other
654420,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63459237,-117.6707958,,,Other
654910,1,8,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80826181,-117.9493771,Auto/van/truck passenger,,Other
655181,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.22826169,-118.5781543,Walk,,Other
655702,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.706226,-118.006985,Auto/van/truck driver,,Other
656351,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.53087331,-117.4056564,,,Other
656983,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.115279,-117.880864,,,Other
656983,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.115279,-117.880864,,,Other
656983,2,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.115279,-117.880864,Auto/van/truck driver,,Other
657099,3,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.73890468,-116.9422223,Auto/van/truck driver,,Other
657158,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.5883508,-117.6955665,,,Other
657158,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.5883508,-117.6955665,,,Other
657256,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87175268,-118.0949824,Auto/van/truck driver,,Other
657589,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16031497,-118.1460192,"Local bus, rapid bus",,Other
657722,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13978721,-117.3008037,Auto/van/truck driver,,Other
659779,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.05785806,-117.7508542,,,Other
659779,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.05785806,-117.7508542,,,Other
660493,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.86197553,-118.3867354,Auto/van/truck driver,,Other
660493,1,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.86197553,-118.3867354,Auto/van/truck driver,,Other
660493,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.86197553,-118.3867354,,,Other
660812,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19471781,-118.3096364,Auto/van/truck driver,,Other
660812,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19471781,-118.3096364,Auto/van/truck driver,,Other
660812,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19471781,-118.3096364,Auto/van/truck driver,,Other
660812,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19471781,-118.3096364,Auto/van/truck driver,,Other
661438,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79909348,-116.4989297,Walk,,Other
661438,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79909348,-116.4989297,,,Other
661564,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96563291,-118.3895013,,,Other
661829,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.63107725,-118.2157074,,,Other
661829,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.63107725,-118.2157074,Auto/van/truck driver,,Other
661921,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.56681704,-118.0875169,,,Other
661929,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26290311,-118.7877586,Auto/van/truck driver,,Other
663206,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16013613,-118.5774024,,,Other
663206,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16013613,-118.5774024,,,Other
663206,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16013613,-118.5774024,Auto/van/truck driver,,Other
663453,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09691594,-118.3004774,,,Other
663453,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09691594,-118.3004774,"Local bus, rapid bus",,Other
663781,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7412038,-116.9421444,Auto/van/truck passenger,,Other
663781,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7412038,-116.9421444,Auto/van/truck driver,,Other
663781,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7412038,-116.9421444,Auto/van/truck driver,,Other
663781,3,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7412038,-116.9421444,Walk,,Other
663812,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26029268,-118.7883729,,,Other
663812,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26029268,-118.7883729,Auto/van/truck driver,,Other
663812,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26029268,-118.7883729,,,Other
663983,1,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.60485847,-117.7058471,Auto/van/truck driver,,Other
663983,1,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.60485847,-117.7058471,Auto/van/truck driver,,Other
663983,1,10,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.60485847,-117.7058471,Auto/van/truck driver,,Other
664097,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.61427959,-117.6609264,Auto/van/truck passenger,,Other
664097,2,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.61427959,-117.6609264,Auto/van/truck driver,,Other
664414,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.832761,-117.960788,Bike,,Other
664622,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14503037,-117.8613042,Auto/van/truck passenger,,Other
664672,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17092622,-117.3358199,Auto/van/truck driver,,Other
664672,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17092622,-117.3358199,Auto/van/truck driver,,Other
664755,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.47319639,-117.840822,Auto/van/truck driver,,Other
664755,2,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.47319639,-117.840822,Walk,,Other
664910,1,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.9883213,-118.4568272,Auto/van/truck driver,,Other
664910,2,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.9883213,-118.4568272,Auto/van/truck driver,,Other
665362,1,11,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02167182,-117.7105282,Auto/van/truck driver,,Other
665426,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06562475,-117.9087894,,,Other
665426,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06562475,-117.9087894,Auto/van/truck driver,,Other
665482,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.53207371,-117.9642187,,,Other
665596,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.73983693,-117.1265623,,,Other
665881,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.92887921,-118.26639,,,Other
665943,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.73195917,-117.9767985,,,Other
665943,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.73195917,-117.9767985,Auto/van/truck passenger,,Other
665943,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.73195917,-117.9767985,Auto/van/truck passenger,,Other
666387,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.67032184,-116.3174175,Auto/van/truck driver,,Other
666387,4,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.67032184,-116.3174175,,,Other
666745,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87972688,-118.3265699,,,Other
666853,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.75244785,-118.3215579,,,Other
666929,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.11617855,-117.3727935,,,Other
666929,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.11617855,-117.3727935,Auto/van/truck driver,,Other
667181,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74383389,-116.9944608,,,Other
667181,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74383389,-116.9944608,,,Other
667245,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.05910321,-118.305409,,,Other
667426,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99473075,-118.0879241,,,Other
667426,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99473075,-118.0879241,,,Other
667446,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.82613505,-117.883249,Auto/van/truck driver,,Other
667446,2,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.82613505,-117.883249,Auto/van/truck driver,,Other
668157,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7598,-118.262,,,Other
668281,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19944508,-118.1266272,Auto/van/truck driver,,Other
668375,1,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23110206,-118.8569175,Auto/van/truck driver,,Other
668503,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.213517,-118.227468,Auto/van/truck driver,,Other
668503,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.213517,-118.227468,Auto/van/truck driver,,Other
668580,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4920186,-117.4047653,,,Other
668580,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4920186,-117.4047653,Auto/van/truck driver,,Other
668580,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4920186,-117.4047653,,,Other
668580,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4920186,-117.4047653,Auto/van/truck driver,,Other
668580,4,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4920186,-117.4047653,,,Other
668580,4,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4920186,-117.4047653,Auto/van/truck passenger,,Other
668580,5,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4920186,-117.4047653,,,Other
668580,5,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4920186,-117.4047653,Walk,,Other
668580,6,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4920186,-117.4047653,School bus,,Other
668626,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.07759547,-117.9255738,,,Other
668626,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.07759547,-117.9255738,Auto/van/truck passenger,,Other
668699,2,4,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.840594,-117.778425,Auto/van/truck driver,,Other
669097,3,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14871671,-118.847866,Auto/van/truck passenger,,Other
669243,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.86337999,-118.1410996,Auto/van/truck driver,,Other
669243,2,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.86337999,-118.1410996,Auto/van/truck driver,,Other
669351,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.25337099,-118.5886022,Auto/van/truck driver,,Other
669558,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10511775,-118.0620222,Auto/van/truck driver,,Other
669932,1,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.5220088,-117.715172,Auto/van/truck driver,,Other
670710,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.67526082,-117.9358503,Auto/van/truck driver,,Other
670710,2,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.67526082,-117.9358503,Auto/van/truck driver,,Other
670981,2,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23455714,-119.0719527,Auto/van/truck driver,,Other
671161,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7851733,-116.4248543,,,Other
671205,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.102369,-117.622716,,,Other
671245,1,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.70064983,-116.2420844,Auto/van/truck driver,,Other
671245,2,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.70064983,-116.2420844,Auto/van/truck driver,,Other
671528,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80622909,-118.3121226,Auto/van/truck driver,,Other
671733,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00956099,-118.1173813,,,Other
671733,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00956099,-118.1173813,,,Other
671796,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76310145,-118.0905442,,,Other
671796,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76310145,-118.0905442,,,Other
672794,1,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.929965,-118.406801,Auto/van/truck driver,,Other
672794,2,11,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.929965,-118.406801,Auto/van/truck passenger,,Other
673014,1,2,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06210103,-118.430602,Auto/van/truck driver,,Other
673426,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.73595965,-116.3242079,Auto/van/truck driver,,Other
673450,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.8446263,-117.8039207,,,Other
673887,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65221696,-117.8303953,,,Other
674024,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.83469908,-117.8567527,,,Other
674024,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.83469908,-117.8567527,Auto/van/truck driver,,Other
674024,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.83469908,-117.8567527,,,Other
674470,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87534097,-118.0390895,,,Other
674470,1,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87534097,-118.0390895,Auto/van/truck driver,,Other
674470,1,6,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87534097,-118.0390895,Auto/van/truck driver,,Other
674470,1,8,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87534097,-118.0390895,Auto/van/truck driver,,Other
674470,2,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87534097,-118.0390895,Auto/van/truck passenger,,Other
674470,2,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87534097,-118.0390895,Auto/van/truck passenger,,Other
674499,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.33688793,-115.9742447,,,Other
674499,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.33688793,-115.9742447,Auto/van/truck driver,,Other
675297,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16128805,-118.7893146,Auto/van/truck driver,,Other
675365,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.85653862,-118.2503422,,,Other
675894,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.08179833,-118.3469274,Walk,,Other
675952,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.477034,-117.197635,,,Other
675952,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.477034,-117.197635,,,Other
675952,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.477034,-117.197635,,,Other
676527,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.42871877,-118.5619263,,,Other
676527,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.42871877,-118.5619263,,,Other
676722,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.85224218,-118.1308231,,,Other
676722,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.85224218,-118.1308231,,,Other
676846,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77481084,-118.0169051,Auto/van/truck driver,,Other
676846,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77481084,-118.0169051,Auto/van/truck driver,,Other
677026,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0062605,-118.2849971,"Dial-a-Ride/paratransit (Access Services, etc.)",,Other
677121,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.89939784,-118.0043487,,,Other
677121,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.89939784,-118.0043487,Auto/van/truck driver,,Other
677121,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.89939784,-118.0043487,Auto/van/truck driver,,Other
677121,2,9,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.89939784,-118.0043487,Auto/van/truck driver,,Other
677165,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7738578,-117.8324311,,,Other
677180,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.50590899,-117.0984889,,,Other
677180,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.50590899,-117.0984889,Auto/van/truck driver,,Other
677412,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04669779,-118.38067,Auto/van/truck driver,,Other
677695,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91890467,-116.4318009,,,Other
677837,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.53041176,-117.7677477,Auto/van/truck driver,,Other
678876,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09501741,-118.3362614,,,Other
678876,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09501741,-118.3362614,Wheelchair/mobility scooter,,Other
678981,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09963275,-117.3357197,,,Other
680057,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.25799116,-118.7724875,,,Other
680057,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.25799116,-118.7724875,,,Other
680264,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7869188,-117.7974705,Auto/van/truck driver,,Other
680270,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16475644,-119.1786499,,,Other
680270,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16475644,-119.1786499,,,Other
680270,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16475644,-119.1786499,,,Other
680270,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16475644,-119.1786499,Auto/van/truck passenger,,Other
682580,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,,,Other
682580,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,Auto/van/truck passenger,,Other
682580,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,Auto/van/truck passenger,,Other
682580,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,,,Other
682580,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,Auto/van/truck driver,,Other
682580,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,Auto/van/truck driver,,Other
682580,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,,,Other
682580,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,Auto/van/truck driver,,Other
682580,3,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,Auto/van/truck passenger,,Other
682580,4,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,,,Other
682580,4,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,Auto/van/truck passenger,,Other
682580,4,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96076695,-118.2004493,Auto/van/truck passenger,,Other
683274,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.271754,-118.8762923,,,Other
683393,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0440266,-118.2141877,,,Other
683393,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0440266,-118.2141877,"Local bus, rapid bus",,Other
683393,1,8,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0440266,-118.2141877,"Local bus, rapid bus",,Other
683435,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.68679725,-117.9568756,Auto/van/truck driver,,Other
683435,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.68679725,-117.9568756,Auto/van/truck driver,,Other
683926,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1139932,-117.3465298,,,Other
684710,1,7,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87018872,-118.2931832,Auto/van/truck driver,,Other
684710,2,2,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87018872,-118.2931832,Walk,,Other
685664,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.54687935,-117.1232538,,,Other
685773,1,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17348335,-118.9401533,Auto/van/truck driver,,Other
685863,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.12695529,-117.1723764,,,Other
686018,1,7,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15560849,-117.3441316,Auto/van/truck driver,,Other
686018,1,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15560849,-117.3441316,Auto/van/truck driver,,Other
686018,3,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15560849,-117.3441316,Auto/van/truck passenger,,Other
686018,4,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15560849,-117.3441316,Auto/van/truck driver,,Other
686018,6,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15560849,-117.3441316,Auto/van/truck passenger,,Other
686139,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.59673037,-117.7081643,,,Other
686139,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.59673037,-117.7081643,Auto/van/truck driver,,Other
686229,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06448638,-118.1321064,,,Other
686354,1,8,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15134183,-118.2220952,Auto/van/truck driver,,Other
